id;placette;longueur;largeur;fleur;sous-parcelle;date;JJ;etat;note
MMB7116;B7;34;12;0;6;2017-06-01;152;;
MMB7117;B7;43;22;0;6;2017-06-01;152;;
MMB7118;B7;55;41;0;6;2017-06-01;152;;
MMB7119;B7;66;43;0;6;2017-06-01;152;;
MMB7120;B7;30;21;0;6;2017-06-01;152;;
MMB7121;B7;32;21;0;6;2017-06-01;152;;
MMB7122;B7;41;22;0;6;2017-06-01;152;;
MMB7123;B7;45;33;0;6;2017-06-01;152;;
MMB7124;B7;43;22;0;6;2017-06-01;152;;
MMB7125;B7;47;25;0;6;2017-06-01;152;;
MMB7126;B7;33;19;0;6;2017-06-01;152;;
MMB7127;B7;31;13;0;6;2017-06-01;152;;
MMB7128;B7;46;23;0;6;2017-06-01;152;;
MMB7129;B7;75;54;0;6;2017-06-01;152;;
MMB7130;B7;60;38;0;6;2017-06-01;152;;
MMB7131;B7;77;56;0;6;2017-06-01;152;;
MMB7132;B7;98;80;1;6;2017-06-01;152;;
MMB7133;B7;NA;NA;NA;6;2017-06-01;152;B;
MMB7134;B7;78;56;1;6;2017-06-01;152;;
MMB7135;B7;74;47;0;6;2017-06-01;152;;
MMB7136;B7;63;41;0;6;2017-06-01;152;;
MMB7137;B7;59;47;1;6;2017-06-01;152;;
MMB7138;B7;40;27;0;6;2017-06-01;152;;
MMB7139;B7;49;35;0;6;2017-06-01;152;;
MMC7001;C7;82;49;0;1;2017-06-02;153;;
MMC7002;C7;97;88;0;1;2017-06-02;153;;
MMC7003;C7;69;49;0;1;2017-06-02;153;;
MMC7004;C7;87;65;0;1;2017-06-02;153;;
MMC7005;C7;40;24;0;1;2017-06-02;153;;
MMC7006;C7;56;36;0;1;2017-06-02;153;;
MMC7007;C7;62;35;0;1;2017-06-02;153;;
MMC7008;C7;65;46;0;1;2017-06-02;153;;
MMC7009;C7;31;13;0;1;2017-06-02;153;;
MMC7010;C7;30;12;0;1;2017-06-02;153;;
MMC7011;C7;34;18;0;1;2017-06-02;153;;
MMC7012;C7;38;22;0;1;2017-06-02;153;;
MMC7013;C7;79;53;0;1;2017-06-02;153;;
MMC7014;C7;73;64;0;1;2017-06-02;153;;
MMC7015;C7;54;37;0;1;2017-06-02;153;;
MMC7016;C7;62;42;0;1;2017-06-02;153;;
MMC7017;C7;55;31;0;1;2017-06-02;153;;
MMC7018;C7;63;40;0;1;2017-06-02;153;;
MMC7019;C7;71;40;0;1;2017-06-02;153;;
MMC7020;C7;74;46;0;1;2017-06-02;153;;
MMC7021;C7;74;55;0;1;2017-06-02;153;;
MMC7022;C7;108;93;0;1;2017-06-02;153;;
MMC7023;C7;71;45;0;1;2017-06-02;153;;
MMC7024;C7;49;29;0;1;2017-06-02;153;;
MMC7025;C7;57;30;0;1;2017-06-02;153;;
MMC7026;C7;77;59;0;1;2017-06-02;153;;
MMC7027;C7;71;49;0;1;2017-06-02;153;;
MMC7028;C7;46;29;0;1;2017-06-02;153;;
MMC7029;C7;74;58;0;1;2017-06-02;153;;
MMC7030;C7;117;85;0;1;2017-06-02;153;;
MMC7031;C7;58;35;0;1;2017-06-02;153;;
MMC7032;C7;62;38;0;1;2017-06-02;153;;
MMC7033;C7;63;41;0;1;2017-06-02;153;;
MMC7034;C7;43;29;0;2;2017-06-02;153;;
MMC7035;C7;55;38;0;2;2017-06-02;153;;
MMC7036;C7;45;30;0;2;2017-06-02;153;;
MMC7037;C7;55;29;0;2;2017-06-02;153;;
MMC7038;C7;70;43;0;2;2017-06-02;153;;
MMC7039;C7;45;22;0;2;2017-06-02;153;;
MMC7040;C7;61;36;0;2;2017-06-02;153;;
MMC7041;C7;71;37;0;2;2017-06-02;153;;
MMC7042;C7;55;27;0;2;2017-06-02;153;;
MMC7043;C7;47;17;0;2;2017-06-02;153;;
MMC7044;C7;44;30;0;2;2017-06-02;153;;
MMC7045;C7;50;34;0;2;2017-06-02;153;;
MMC7046;C7;42;27;0;2;2017-06-02;153;;
MMC7047;C7;49;26;0;2;2017-06-02;153;;
MMC7048;C7;62;39;0;2;2017-06-02;153;;
MMC7049;C7;47;32;0;2;2017-06-02;153;;
MMC7050;C7;70;33;0;2;2017-06-02;153;;
MMC7051;C7;102;70;0;2;2017-06-02;153;;
MMC7052;C7;50;20;0;2;2017-06-02;153;;
MMC7053;C7;58;29;0;2;2017-06-02;153;;
MMC7054;C7;73;42;0;2;2017-06-02;153;;
MMC7055;C7;86;63;0;2;2017-06-02;153;;
MMC7056;C7;67;36;0;2;2017-06-02;153;;
MMC7057;C7;58;31;0;2;2017-06-02;153;;
MMC7058;C7;31;20;0;2;2017-06-02;153;;
MMC7059;C7;46;22;0;2;2017-06-02;153;;
MMC7060;C7;100;73;1;2;2017-06-02;153;;
MMC7061;C7;61;42;0;2;2017-06-02;153;;
MMC7062;C7;31;11;0;2;2017-06-02;153;;
MMC7063;C7;72;48;0;2;2017-06-02;153;;
MMC7064;C7;70;43;0;2;2017-06-02;153;;manque une feuille
MMC7065;C7;106;63;0;2;2017-06-02;153;;
MMC7066;C7;84;63;0;2;2017-06-02;153;;
MMC7067;C7;63;28;0;2;2017-06-02;153;;
MMC7068;C7;72;33;0;2;2017-06-02;153;;
MMC7069;C7;85;59;0;2;2017-06-02;153;;
MMC7070;C7;73;47;0;2;2017-06-02;153;;
MMC7071;C7;67;40;0;2;2017-06-02;153;;
MMC7072;C7;40;21;0;2;2017-06-02;153;;
MMC7073;C7;82;49;0;2;2017-06-02;153;;
MMC7074;C7;82;37;0;2;2017-06-02;153;;
MMC7075;C7;91;57;0;2;2017-06-02;153;;
MMC7076;C7;89;60;0;2;2017-06-02;153;;
MMC7077;C7;67;47;0;2;2017-06-02;153;;
MMC7078;C7;31;32;0;2;2017-06-02;153;;
MMC7079;C7;65;39;0;2;2017-06-02;153;;
MMC7080;C7;75;45;0;2;2017-06-02;153;;
MMC7081;C7;102;62;0;2;2017-06-02;153;;
MMC7082;C7;78;47;0;2;2017-06-02;153;;
MMC7083;C7;62;31;0;2;2017-06-02;153;;
MMC7084;C7;80;48;0;2;2017-06-02;153;;
MMC7084B;C7;84;55;0;3;2017-06-02;153;;
MMC7085;C7;69;32;0;2;2017-06-02;153;;
MMC7086;C7;87;63;0;2;2017-06-02;153;;
MMC7087;C7;75;49;0;2;2017-06-02;153;;
MMC7088;C7;95;70;0;2;2017-06-02;153;;
MMC7089;C7;81;61;0;2;2017-06-02;153;;
MMC7090;C7;47;28;0;2;2017-06-02;153;;
MMC7091;C7;85;76;0;2;2017-06-02;153;;
MMC7092;C7;89;71;0;2;2017-06-02;153;;
MMC7093;C7;79;45;0;2;2017-06-02;153;;
MMC7094;C7;54;37;0;2;2017-06-02;153;;
MMC7095;C7;90;75;1;2;2017-06-02;153;;
MMC7096;C7;60;43;0;2;2017-06-02;153;;
MMC7097;C7;60;33;0;3;2017-06-02;153;;
MMC7098;C7;71;40;0;3;2017-06-02;153;;
MMC7099;C7;42;22;0;3;2017-06-02;153;;
MMC7100;C7;41;19;0;3;2017-06-02;153;;
MMC7101;C7;64;40;0;3;2017-06-02;153;;
MMC7102;C7;64;47;0;3;2017-06-02;153;;
MMC7103;C7;80;64;0;3;2017-06-02;153;;
MMC7104;C7;61;38;0;3;2017-06-02;153;;
MMC7105;C7;67;32;0;3;2017-06-02;153;;
MMC7106;C7;65;43;0;3;2017-06-02;153;;
MMC7107;C7;91;52;0;3;2017-06-02;153;;
MMC7108;C7;109;84;0;3;2017-06-02;153;;
MMC7109;C7;66;52;0;3;2017-06-02;153;;
MMC7110;C7;109;85;0;3;2017-06-02;153;;
MMC7111;C7;62;41;0;3;2017-06-02;153;;
MMC7112;C7;61;31;0;3;2017-06-02;153;;
MMC7113;C7;56;39;0;3;2017-06-02;153;;
MMC7114;C7;79;49;0;3;2017-06-02;153;;
MMC7115;C7;93;60;0;3;2017-06-02;153;;
MMC7116;C7;53;28;0;3;2017-06-02;153;;
MMC7117;C7;118;81;0;3;2017-06-02;153;;
MMC7118;C7;52;21;0;3;2017-06-02;153;;
MMC7119;C7;85;52;0;3;2017-06-02;153;;
MMC7120;C7;76;50;0;3;2017-06-02;153;;
MMC7121;C7;64;31;0;3;2017-06-02;153;;
MMC7122;C7;68;39;0;3;2017-06-02;153;;
MMC7123;C7;65;48;0;3;2017-06-02;153;;
MMC7124;C7;50;32;0;3;2017-06-02;153;;
MMC7125;C7;85;58;0;3;2017-06-02;153;;
MMC7126;C7;84;58;0;3;2017-06-02;153;;
MMC7127;C7;83;63;0;3;2017-06-02;153;;
MMC7128;C7;73;40;0;3;2017-06-02;153;;
MMC7129;C7;80;57;0;3;2017-06-02;153;;
MMC7130;C7;120;96;0;3;2017-06-02;153;;
MMA1001;A1;161;148;;;2017-06-04;155;;
MMA1002;A1;NA;NA;;;2017-06-04;155;B;
MMA1003;A1;133;104;;;2017-06-04;155;;
MMA1004;A1;128;110;;;2017-06-04;155;;
MMA1005;A1;113;112;;;2017-06-04;155;;
MMA1006;A1;95;77;;;2017-06-04;155;;
MMA1007;A1;133;108;;;2017-06-04;155;;
MMA1008;A1;113;93;;;2017-06-04;155;;
MMA1009;A1;103;88;;;2017-06-04;155;;
MMA1010;A1;125;105;;;2017-06-04;155;;
MMA1011;A1;136;117;;;2017-06-04;155;;
MMA1012;A1;141;140;;;2017-06-04;155;;
MMA1013;A1;138;118;;;2017-06-04;155;;
MMA1014;A1;NA;NA;;;2017-06-04;155;C;
MMA1015;A1;115;112;;;2017-06-04;155;;
MMA1016;A1;NA;NA;;;2017-06-04;155;B;
MMA1017;A1;111;93;;;2017-06-04;155;;
MMA1018;A1;132;121;;;2017-06-04;155;;
MMA1019;A1;110;76;;;2017-06-04;155;;
MMA1020;A1;114;92;;;2017-06-04;155;;
MMA1021;A1;110;81;;;2017-06-04;155;;
MMA1022;A1;102;88;;;2017-06-04;155;;
MMA1023;A1;97;96;;;2017-06-04;155;;
MMA1024;A1;101;80;;;2017-06-04;155;;
MMA1025;A1;113;87;;;2017-06-04;155;;
MMA1026;A1;123;129;;;2017-06-04;155;;
MMA1027;A1;110;82;;;2017-06-04;155;;
MMA1028;A1;101;95;;;2017-06-04;155;;
MMA1029;A1;107;80;;;2017-06-04;155;;
MMA1030;A1;135;142;;;2017-06-04;155;;
MMA1031;A1;145;136;;;2017-06-04;155;;cocon dans fleur
MMA1032;A1;110;76;;;2017-06-04;155;;
MMA1033;A1;130;110;;;2017-06-04;155;;
MMA1034;A1;116;100;;;2017-06-04;155;;
MMA1035;A1;119;81;;;2017-06-04;155;;
MMA1036;A1;122;110;;;2017-06-04;155;;
MMA1037;A1;NA;NA;;;2017-06-04;155;C;
MMA1038;A1;105;71;;;2017-06-04;155;;
MMA1039;A1;119;100;;;2017-06-04;155;;
MMA1040;A1;119;84;;;2017-06-04;155;;
MMA1041;A1;112;87;;;2017-06-04;155;;
MMA1042;A1;122;103;;;2017-06-04;155;;
MMA1043;A1;138;118;;;2017-06-04;155;;
MMA1044;A1;123;115;;;2017-06-04;155;;
MMA1045;A1;103;85;;;2017-06-04;155;;
MMA1046;A1;128;138;;;2017-06-04;155;;
MMA1047;A1;115;102;;;2017-06-04;155;;
MMA1048;A1;125;125;;;2017-06-04;155;;
MMA1049;A1;114;85;;;2017-06-04;155;;
MMA1050;A1;127;100;;;2017-06-04;155;;
MMA1051;A1;133;131;;;2017-06-04;155;;
MMA1052;A1;115;96;;;2017-06-04;155;;
MMA1053;A1;106;91;;;2017-06-04;155;;
MMA1054;A1;119;86;;;2017-06-04;155;;
MMA1055;A1;116;112;;;2017-06-04;155;;
MMA1056;A1;150;132;;;2017-06-04;155;;
MMA1057;A1;141;130;;;2017-06-04;155;;
MMA1058;A1;115;105;;;2017-06-04;155;;
MMA1059;A1;115;100;;;2017-06-04;155;;
MMA1060;A1;122;110;;;2017-06-04;155;;
MMA1061;A1;NA;NA;;;2017-06-04;155;NT;
MMA1062;A1;147;116;;;2017-06-04;155;;
MMA1063;A1;107;112;;;2017-06-04;155;;
MMA1064;A1;125;117;;;2017-06-04;155;;
MMA1065;A1;117;103;;;2017-06-04;155;;
MMA1066;A1;121;111;;;2017-06-04;155;;
MMA1067;A1;132;104;;;2017-06-04;155;;
MMA1068;A1;126;119;;;2017-06-04;155;;
MMA1069;A1;124;116;;;2017-06-04;155;;
MMA1070;A1;140;125;;;2017-06-04;155;;
MMA1071;A1;117;194;;;2017-06-04;155;;
MMA1072;A1;145;140;;;2017-06-04;155;;
MMA1073;A1;120;107;;;2017-06-04;155;;
MMA1074;A1;105;89;;;2017-06-04;155;;
MMA1075;A1;131;112;;;2017-06-04;155;;
MMA1076;A1;123;92;;;2017-06-04;155;;
MMA1077;A1;115;114;;;2017-06-04;155;;
MMA1078;A1;90;72;;;2017-06-04;155;;
MMA1079;A1;89;72;;;2017-06-04;155;;
MMA1080;A1;99;73;;;2017-06-04;155;;
MMA1081;A1;115;99;;;2017-06-04;155;;
MMA1082;A1;123;121;;;2017-06-04;155;;manque 1 feuille
MMA1083;A1;NA;NA;;;2017-06-04;155;B;
MMA1084;A1;115;86;;;2017-06-04;155;;
MMA1085;A1;116;85;;;2017-06-04;155;;
MMA1086;A1;146;130;;;2017-06-04;155;;
MMA1087;A1;120;104;;;2017-06-04;155;;
MMA1088;A1;147;126;;;2017-06-04;155;;
MMA1089;A1;98;84;;;2017-06-04;155;;
MMA1090;A1;190;184;;;2017-06-04;155;;cocon dans fleur
MMA1091;A1;NA;NA;;;2017-06-04;155;B;
MMA1092;A1;119;112;;;2017-06-04;155;;
MMA1093;A1;131;116;;;2017-06-04;155;;
MMA1094;A1;110;100;;;2017-06-04;155;;
MMA1095;A1;117;111;;;2017-06-04;155;;
MMA1096;A1;135;133;;;2017-06-04;155;;
MMA1097;A1;NA;NA;;;2017-06-04;155;B;
MMA1098;A1;120;129;;;2017-06-04;155;;
MMA1099;A1;144;126;;;2017-06-04;155;;
MMA1100;A1;136;96;;;2017-06-04;155;;
MMA1101;A1;140;112;;;2017-06-04;155;;
MMA1102;A1;155;117;;;2017-06-04;155;;
MMA1103;A1;111;95;;;2017-06-04;155;;
MMA1104;A1;150;135;;;2017-06-04;155;;
MMA1105;A1;141;139;;;2017-06-04;155;;
MMA1106;A1;110;98;;;2017-06-04;155;;
MMA1107;A1;120;110;;;2017-06-04;155;;
MMA1108;A1;127;120;;;2017-06-04;155;;
MMA1109;A1;132;122;;;2017-06-04;155;;
MMA1110;A1;141;121;;;2017-06-04;155;;
MMA1111;A1;122;104;;;2017-06-04;155;;
MMA1112;A1;130;120;;;2017-06-04;155;;
MMA1113;A1;122;92;;;2017-06-04;155;;
MMA1114;A1;145;125;;;2017-06-04;155;;
MMA1115;A1;122;106;;;2017-06-04;155;;
MMA1116;A1;137;136;;;2017-06-04;155;;
MMA1117;A1;104;81;;;2017-06-04;155;;
MMA1118;A1;135;139;;;2017-06-04;155;;
MMA1119;A1;NA;NA;;;2017-06-04;155;C;
MMA1120;A1;NA;NA;;;2017-06-04;155;B;
MMA1121;A1;141;126;;;2017-06-04;155;;
MMA1122;A1;136;101;;;2017-06-04;155;;
MMA1123;A1;109;97;;;2017-06-04;155;;
MMA1124;A1;100;82;;;2017-06-04;155;;
MMA1125;A1;115;105;;;2017-06-04;155;;
MMA1126;A1;135;121;;;2017-06-04;155;;
MMA1127;A1;167;157;;;2017-06-04;155;;
MMA1128;A1;115;106;;;2017-06-04;155;;
MMA1129;A1;124;99;;;2017-06-04;155;;
MMA1130;A1;142;107;;;2017-06-04;155;;
MMA1131;A1;141;133;;;2017-06-04;155;;
MMA1132;A1;149;149;;;2017-06-04;155;;
MMA1133;A1;125;100;;;2017-06-04;155;;
MMA1134;A1;125;107;;;2017-06-04;155;;
MMA1135;A1;95;83;;;2017-06-04;155;;
MMA1136;A1;95;62;;;2017-06-04;155;;
MMA1137;A1;145;139;;;2017-06-04;155;;
MMA1138;A1;100;77;;;2017-06-04;155;;
MMA1139;A1;122;129;;;2017-06-04;155;;
MMA1140;A1;94;56;;;2017-06-04;155;;
MMA1141;A1;113;85;;;2017-06-04;155;;
MMA1142;A1;135;128;;;2017-06-04;155;;cocon dans fleur
MMA1143;A1;135;97;;;2017-06-04;155;;
MMA1144;A1;92;66;;;2017-06-04;155;;
MMA1145;A1;129;123;;;2017-06-04;155;;
MMA1146;A1;135;97;;;2017-06-04;155;;
MMA1147;A1;114;71;;;2017-06-04;155;;
MMA1148;A1;111;85;;;2017-06-04;155;;
MMA1149;A1;126;109;;;2017-06-04;155;;
MMA1150;A1;135;131;;;2017-06-04;155;;
MMA1151;A1;150;145;;;2017-06-04;155;;
MMA1152;A1;134;145;;;2017-06-04;155;;
MMA1153;A1;113;83;;;2017-06-04;155;;
MMA1154;A1;101;80;;;2017-06-04;155;;
MMA1155;A1;115;119;;;2017-06-04;155;;
MMA1156;A1;136;127;;;2017-06-04;155;;
MMA1157;A1;119;112;;;2017-06-04;155;;
MMA1158;A1;84;62;;;2017-06-04;155;;
MMA1159;A1;136;112;;;2017-06-04;155;;
MMA1160;A1;122;117;;;2017-06-04;155;;
MMA1161;A1;139;120;;;2017-06-04;155;;
MMA1162;A1;NA;NA;;;2017-06-04;155;NT;
MMA1163;A1;120;114;;;2017-06-04;155;;
MMA1164;A1;147;116;;;2017-06-04;155;;
MMA1165;A1;114;100;;;2017-06-04;155;;
MMA1166;A1;119;92;;;2017-06-04;155;;
MMA1167;A1;145;97;;;2017-06-04;155;;
MMA1168;A1;144;115;;;2017-06-04;155;;
MMA1169;A1;101;92;;;2017-06-04;155;;
MMA1170;A1;NA;NA;;;2017-06-04;155;;
MMA1171;A1;146;133;;;2017-06-04;155;NT;
MMA1172;A1;144;126;;;2017-06-04;155;;fleur et une feuille mangés
MMA1173;A1;141;134;;;2017-06-04;155;;
MMA1174;A1;150;137;;;2017-06-04;155;;
MMA1175;A1;120;110;;;2017-06-04;155;;
MMA1176;A1;120;96;;;2017-06-04;155;;
MMA1177;A1;117;69;;;2017-06-04;155;;
MMA1178;A1;107;99;;;2017-06-04;155;;
MMA1179;A1;102;70;;;2017-06-04;155;;
MMA1180;A1;NA;NA;;;2017-06-04;155;NT;
MMA1181;A1;123;95;;;2017-06-04;155;;
MMA1182;A1;153;100;;;2017-06-04;155;;
MMA1183;A1;105;72;;;2017-06-04;155;;
MMA1184;A1;147;133;;;2017-06-04;155;;
MMA1185;A1;115;99;;;2017-06-04;155;;
MMA1186;A1;140;129;;;2017-06-04;155;;cocon dans fleur
MMA1187;A1;130;112;;;2017-06-04;155;;
MMA1188;A1;122;94;;;2017-06-04;155;;
MMA1189;A1;112;100;;;2017-06-04;155;;
MMA1190;A1;90;79;;;2017-06-04;155;;
MMA1191;A1;135;117;;;2017-06-04;155;;
MMA1192;A1;125;117;;;2017-06-04;155;;
MMA1193;A1;134;121;;;2017-06-04;155;;
MMA1194;A1;123;115;;;2017-06-04;155;;
MMA1195;A1;121;110;;;2017-06-04;155;;
MMA1196;A1;137;112;;;2017-06-04;155;;
MMA1197;A1;157;147;;;2017-06-04;155;;
MMA1198;A1;127;100;;;2017-06-04;155;;
MMA1199;A1;124;110;;;2017-06-04;155;;
MMA1200;A1;136;150;;;2017-06-04;155;;
MMA1201;A1;105;71;0;1;2017-06-04;155;;
MMA1202;A1;110;81;0;1;2017-06-04;155;;
MMA1203;A1;124;108;1;1;2017-06-04;155;;
MMA1204;A1;101;83;0;1;2017-06-04;155;;
MMA1205;A1;96;99;1;1;2017-06-04;155;;
MMA1206;A1;65;35;0;1;2017-06-04;155;;
MMA1207;A1;67;32;0;1;2017-06-04;155;;
MMA1208;A1;110;73;1;1;2017-06-04;155;;
MMA1209;A1;65;40;0;2;2017-06-04;155;;
MMA1210;A1;69;47;0;2;2017-06-04;155;;
MMA1211;A1;93;83;1;2;2017-06-04;155;;
MMA1212;A1;92;52;0;2;2017-06-04;155;;
MMA1213;A1;128;114;1;2;2017-06-04;155;;
MMA1214;A1;NA;NA;NA;2;2017-06-04;155;B;
MMA1215;A1;52;21;0;2;2017-06-04;155;;
MMA1216;A1;100;76;0;2;2017-06-04;155;;
MMA1217;A1;59;31;0;3;2017-06-04;155;;
MMA1218;A1;70;38;0;3;2017-06-04;155;;
MMA1219;A1;111;95;0;3;2017-06-04;155;;
MMA1220;A1;88;65;0;3;2017-06-04;155;;
MMA1221;A1;88;63;0;3;2017-06-04;155;;
MMA1222;A1;74;42;0;3;2017-06-04;155;;
MMA1223;A1;112;101;0;3;2017-06-04;155;;
MMA1224;A1;91;64;0;3;2017-06-04;155;;
MMA1225;A1;108;105;0;3;2017-06-04;155;;
MMA1226;A1;69;40;0;4;2017-06-04;155;;
MMA1227;A1;112;74;0;4;2017-06-04;155;;
MMA1228;A1;113;68;0;4;2017-06-04;155;;
MMA1229;A1;119;71;0;4;2017-06-04;155;;
MMA1230;A1;105;95;1;4;2017-06-04;155;;
MMA1231;A1;66;47;0;4;2017-06-04;155;;
MMA1232;A1;62;31;0;4;2017-06-04;155;;
MMA1233;A1;91;55;0;5;2017-06-04;155;;
MMA1234;A1;124;135;1;5;2017-06-04;155;;
MMA1235;A1;124;135;1;5;2017-06-04;155;;
MMA1236;A1;90;57;0;5;2017-06-04;155;;
MMA1237;A1;102;84;0;5;2017-06-04;155;;
MMA1238;A1;95;75;0;5;2017-06-04;155;;
MMA1239;A1;124;102;0;5;2017-06-04;155;;
MMA1240;A1;123;92;0;5;2017-06-04;155;;
MMA1241;A1;50;21;0;6;2017-06-04;155;;
MMA1242;A1;85;71;0;6;2017-06-04;155;;
MMA1243;A1;84;72;0;6;2017-06-04;155;;
MMA1244;A1;80;70;0;6;2017-06-04;155;;
MMA1245;A1;93;81;0;6;2017-06-04;155;;
MMA1246;A1;51;32;0;6;2017-06-04;155;;
MMA1247;A1;55;32;0;6;2017-06-04;155;;
MMA1248;A1;85;79;0;6;2017-06-04;155;;
MMA1249;A1;133;121;1;6;2017-06-04;155;;
MMA1250;A1;93;84;0;5;2017-06-04;155;;
MMA1251;A1;142;151;1;5;2017-06-04;155;;
MMA1252;A1;165;156;1;5;2017-06-04;155;;
MMA1253;A1;93;75;0;5;2017-06-04;155;;
MMA1254;A1;123;120;1;5;2017-06-04;155;;
MMA1255;A1;98;102;1;5;2017-06-04;155;;
MMA1256;A1;97;75;0;5;2017-06-04;155;;
MMA1257;A1;NA;NA;NA;6;2017-06-04;155;B;
MMA1258;A1;84;63;0;7;2017-06-04;155;;
MMA1259;A1;71;44;0;7;2017-06-04;155;;
MMA1260;A1;75;50;0;7;2017-06-04;155;;
MMA1261;A1;110;104;1;7;2017-06-04;155;;
MMA1262;A1;NA;NA;NA;7;2017-06-04;155;B;
MMA1263;A1;84;44;0;7;2017-06-04;155;;
MMA1264;A1;114;85;0;7;2017-06-04;155;;
MMA1265;A1;56;33;0;8;2017-06-04;155;;
MMA1266;A1;50;26;0;8;2017-06-04;155;;
MMA1267;A1;72;42;0;8;1900-01-00;155;;
MMA1268;A1;81;58;0;8;2017-06-04;155;;
MMA1269;A1;97;80;0;8;2017-06-04;155;;
MMA1270;A1;64;37;0;8;2017-06-04;155;;
MMA1271;A1;136;98;0;8;2017-06-04;155;;
MMA1272;A1;77;37;0;8;2017-06-04;155;;
MMA1273;A1;86;68;0;8;2017-06-04;155;;
MMA1274;A1;69;58;0;9;2017-06-04;155;;
MMA1275;A1;58;48;0;9;2017-06-04;155;;
MMA1276;A1;63;40;0;9;2017-06-04;155;;
MMA1277;A1;58;32;0;9;2017-06-04;155;;
MMA1278;A1;92;64;0;9;2017-06-04;155;;
MMA1279;A1;97;76;0;9;2017-06-04;155;;
MMA1280;A1;90;65;0;9;2017-06-04;155;;
MMA1281;A1;93;72;0;9;2017-06-04;155;;
MMA1282;A1;80;46;0;9;2017-06-04;155;;
MMA1283;A1;93;63;0;10;2017-06-04;155;;
MMA1284;A1;99;82;0;10;2017-06-04;155;;
MMA1285;A1;72;53;0;10;2017-06-04;155;;
MMA1286;A1;96;77;0;10;2017-06-04;155;;
MMA1287;A1;93;62;0;10;2017-06-04;155;;
MMA1288;A1;88;70;0;10;2017-06-04;155;;
MMA1289;A1;84;66;0;10;2017-06-04;155;;
MMA1290;A1;81;58;0;10;2017-06-04;155;;
MMA1291;A1;95;73;0;11;2017-06-04;155;;
MMA1292;A1;111;89;1;11;2017-06-04;155;;
MMA1293;A1;87;47;0;11;2017-06-04;155;;
MMA1294;A1;79;43;0;11;2017-06-04;155;;
MMA1295;A1;57;28;0;11;2017-06-04;155;;
MMA1296;A1;58;37;0;11;2017-06-04;155;;
MMA1297;A1;76;59;0;11;2017-06-04;155;;
MMA1298;A1;64;45;0;11;2017-06-04;155;;
MMA1299;A1;101;87;0;11;2017-06-04;155;;
MMA1300;A1;71;57;0;11;2017-06-04;155;;
MMB1001;B1;NA;NA;;;2017-06-04;155;B;
MMB1002;B1;NA;NA;;;2017-06-04;155;B;
MMB1003;B1;NA;NA;;;2017-06-04;155;B;
MMB1004;B1;117;88;;;2017-06-04;155;;
MMB1005;B1;151;138;;;2017-06-04;155;;
MMB1006;B1;NA;NA;;;2017-06-04;155;B;
MMB1007;B1;110;96;;;2017-06-04;155;;
MMB1008;B1;164;176;;;2017-06-04;155;;
MMB1009;B1;NA;NA;;;2017-06-04;155;B;reste la fleur
MMB1010;B1;102;72;;;2017-06-04;155;;
MMB1011;B1;NA;NA;;;2017-06-04;155;B;
MMB1012;B1;NA;NA;;;2017-06-04;155;B;
MMB1013;B1;116;88;;;2017-06-04;155;;
MMB1014;B1;123;90;;;2017-06-04;155;;
MMB1015;B1;128;108;;;2017-06-04;155;;
MMB1016;B1;128;108;;;2017-06-04;155;;
MMB1017;B1;117;109;;;2017-06-04;155;;
MMB1018;B1;135;115;;;2017-06-04;155;;cocon dans fleur
MMB1019;B1;105;78;;;2017-06-04;155;;
MMB1020;B1;133;132;;;2017-06-04;155;;
MMB1021;B1;129;117;;;2017-06-04;155;;
MMB1022;B1;127;110;;;2017-06-04;155;;
MMB1023;B1;128;108;;;2017-06-04;155;;
MMB1024;B1;140;114;;;2017-06-04;155;;
MMB1025;B1;NA;NA;;;2017-06-04;155;B;
MMB1026;B1;113;72;;;2017-06-04;155;;
MMB1027;B1;NA;NA;;;2017-06-04;155;B;
MMB1028;B1;113;83;;;2017-06-04;155;;
MMB1029;B1;145;138;;;2017-06-04;155;;
MMB1030;B1;138;113;;;2017-06-04;155;;
MMB1031;B1;NA;NA;;;2017-06-04;155;B;
MMB1032;B1;NA;NA;;;2017-06-04;155;B;
MMB1033;B1;NA;NA;;;2017-06-04;155;B;
MMB1034;B1;113;101;;;2017-06-04;155;;
MMB1035;B1;NA;NA;;;2017-06-04;155;C;
MMB1036;B1;NA;NA;;;2017-06-04;155;C;
MMB1037;B1;145;136;;;2017-06-04;155;;
MMB1038;B1;133;102;;;2017-06-04;155;;
MMB1039;B1;117;84;;;2017-06-04;155;;
MMB1040;B1;120;105;;;2017-06-04;155;;
MMB1041;B1;107;69;;;2017-06-04;155;;
MMB1042;B1;120;100;;;2017-06-04;155;;
MMB1043;B1;142;124;;;2017-06-04;155;;
MMB1044;B1;101;71;;;2017-06-04;155;;
MMB1045;B1;110;83;;;2017-06-04;155;;
MMB1046;B1;144;111;;;2017-06-04;155;;
MMB1047;B1;118;101;;;2017-06-04;155;;
MMB1048;B1;125;99;;;2017-06-04;155;;
MMB1049;B1;104;73;;;2017-06-04;155;;
MMB1050;B1;142;117;;;2017-06-04;155;;
MMB1051;B1;107;76;;;2017-06-04;155;;
MMB1052;B1;105;80;;;2017-06-04;155;;
MMB1053;B1;107;93;;;2017-06-04;155;;
MMB1054;B1;115;91;;;2017-06-04;155;;
MMB1055;B1;125;106;;;2017-06-04;155;;
