plant_id;date_identification;note_plant;site_id;zone_id;placette_numero;parcelle;date_debut_emplacement;date_fin_emplacement;est_actuel;note_emplacement;date_observation;note_observation;longueur;largeur;est_fruit;etat_id
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-07-11";"Observation du 2024-07-11 (ete)";"198";"103";;"O"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-07-14";"Observation du 2024-07-14 (ete)";"169";"112";;"O"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-07-17";"Observation du 2024-07-17 (ete)";"311";"224";;"O"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-07-18";"Observation du 2024-07-18 (ete)";"241";"200";;"O"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-07-26";"Observation du 2024-07-26 (ete)";"332";"68";;"O"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-08-05";"Observation du 2024-08-05 (ete)";"93";"91";;"O"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-08-07";"Observation du 2024-08-07 (ete)";"151";"212";;"B"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-08-08";"Observation du 2024-08-08 (ete)";"174";"207";;"O"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-08-14";"Observation du 2024-08-14 (ete)";"145";"222";;"B"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-08-17";"Observation du 2024-08-17 (ete)";"331";"148";;"B"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-08-18";"Observation du 2024-08-18 (ete)";"281";"113";;"O"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-08-26";"Observation du 2024-08-26 (ete)";"155";"172";;"O"
"1734";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"33";"2024-05-07";"2024-08-27";"true";"";"2024-08-27";"Observation du 2024-08-27 (ete)";"343";"220";;"X"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-05-09";"Observation du 2024-05-09 (printemps)";"140";"83";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"171";"56";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"75";"120";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-05-18";"Observation du 2024-05-18 (printemps)";"194";"97";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"90";"145";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-05-28";"Observation du 2024-05-28 (printemps)";"70";"22";;"B"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"45";"32";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-06-10";"Observation du 2024-06-10 (ete)";"226";"127";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-06-13";"Observation du 2024-06-13 (ete)";"133";"97";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"190";"224";;"C"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-06-25";"Observation du 2024-06-25 (ete)";"173";"69";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-05";"Observation du 2024-07-05 (ete)";"296";"63";;"C"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-07";"Observation du 2024-07-07 (ete)";"135";"223";;"X"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-08";"Observation du 2024-07-08 (ete)";"109";"196";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-09";"Observation du 2024-07-09 (ete)";"135";"175";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-12";"Observation du 2024-07-12 (ete)";"347";"121";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-17";"Observation du 2024-07-17 (ete)";"150";"236";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-19";"Observation du 2024-07-19 (ete)";"205";"94";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-23";"Observation du 2024-07-23 (ete)";"341";"114";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-26";"Observation du 2024-07-26 (ete)";"315";"52";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-07-29";"Observation du 2024-07-29 (ete)";"343";"233";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-08-01";"Observation du 2024-08-01 (ete)";"101";"139";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-08-02";"Observation du 2024-08-02 (ete)";"118";"246";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-08-03";"Observation du 2024-08-03 (ete)";"335";"108";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-08-04";"Observation du 2024-08-04 (ete)";"109";"191";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-08-05";"Observation du 2024-08-05 (ete)";"112";"176";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-08-12";"Observation du 2024-08-12 (ete)";"139";"148";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-08-16";"Observation du 2024-08-16 (ete)";"182";"89";;"O"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-09-04";"Observation du 2024-09-04 (automne)";"165";"159";;"B"
"1735";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"34";"2024-05-07";"2024-09-05";"true";"";"2024-09-05";"Observation du 2024-09-05 (automne)";"114";"82";;"B"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-06";"Observation du 2024-05-06 (printemps)";"83";"132";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-07";"Observation du 2024-05-07 (printemps)";"61";"56";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-08";"Observation du 2024-05-08 (printemps)";"78";"128";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-11";"Observation du 2024-05-11 (printemps)";"75";"79";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-12";"Observation du 2024-05-12 (printemps)";"170";"142";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-13";"Observation du 2024-05-13 (printemps)";"111";"56";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-14";"Observation du 2024-05-14 (printemps)";"54";"139";;"B"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"200";"78";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"127";"45";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"74";"77";;"B"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-21";"Observation du 2024-05-21 (printemps)";"166";"126";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-23";"Observation du 2024-05-23 (printemps)";"174";"150";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-05-28";"Observation du 2024-05-28 (printemps)";"129";"82";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"151";"118";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-06-04";"Observation du 2024-06-04 (ete)";"314";"145";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-06-05";"Observation du 2024-06-05 (ete)";"303";"137";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-06-06";"Observation du 2024-06-06 (ete)";"233";"61";;"B"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-06-08";"Observation du 2024-06-08 (ete)";"184";"51";;"O"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-06-09";"Observation du 2024-06-09 (ete)";"121";"86";;"B"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-06-13";"Observation du 2024-06-13 (ete)";"340";"195";;"D"
"1736";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"35";"2024-05-06";"2024-06-17";"true";"";"2024-06-14";"Observation du 2024-06-14 (ete)";"218";"210";;"B"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-05-14";"Observation du 2024-05-14 (printemps)";"173";"110";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-05-16";"Observation du 2024-05-16 (printemps)";"105";"114";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"74";"144";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"142";"51";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-05-23";"Observation du 2024-05-23 (printemps)";"138";"41";;"N"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"160";"27";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-05-27";"Observation du 2024-05-27 (printemps)";"196";"86";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"56";"146";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"200";"115";;"B"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"318";"237";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-06-07";"Observation du 2024-06-07 (ete)";"244";"162";;"C"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-06-09";"Observation du 2024-06-09 (ete)";"288";"210";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-06-12";"Observation du 2024-06-12 (ete)";"81";"165";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"332";"67";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-06-18";"Observation du 2024-06-18 (ete)";"348";"209";;"O"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-06-23";"Observation du 2024-06-23 (ete)";"140";"104";;"B"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-06-26";"Observation du 2024-06-26 (ete)";"230";"80";;"B"
"1737";"2024-05-05";"Plant observe en zone B";"MF";"B";"4";"36";"2024-05-12";"2024-07-04";"true";"";"2024-07-03";"Observation du 2024-07-03 (ete)";"273";"152";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-05-14";"Observation du 2024-05-14 (printemps)";"111";"103";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"102";"97";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-05-19";"Observation du 2024-05-19 (printemps)";"90";"42";;"B"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"40";"49";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"54";"94";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"121";"100";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"172";"132";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-05-31";"Observation du 2024-05-31 (printemps)";"155";"41";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-06-01";"Observation du 2024-06-01 (ete)";"310";"249";;"C"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-06-11";"Observation du 2024-06-11 (ete)";"314";"248";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-06-16";"Observation du 2024-06-16 (ete)";"170";"145";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"100";"175";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-06-19";"Observation du 2024-06-19 (ete)";"232";"235";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-06-22";"Observation du 2024-06-22 (ete)";"189";"111";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-06-23";"Observation du 2024-06-23 (ete)";"133";"129";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"129";"248";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-06-29";"Observation du 2024-06-29 (ete)";"177";"174";;"C"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-02";"Observation du 2024-07-02 (ete)";"332";"69";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-03";"Observation du 2024-07-03 (ete)";"227";"222";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-12";"Observation du 2024-07-12 (ete)";"105";"116";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-14";"Observation du 2024-07-14 (ete)";"314";"188";;"B"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-16";"Observation du 2024-07-16 (ete)";"244";"159";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-18";"Observation du 2024-07-18 (ete)";"159";"250";;"D"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-19";"Observation du 2024-07-19 (ete)";"94";"167";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-21";"Observation du 2024-07-21 (ete)";"347";"148";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-23";"Observation du 2024-07-23 (ete)";"155";"141";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-25";"Observation du 2024-07-25 (ete)";"181";"155";;"B"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-07-27";"Observation du 2024-07-27 (ete)";"145";"76";;"N"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-08-01";"Observation du 2024-08-01 (ete)";"195";"93";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-08-03";"Observation du 2024-08-03 (ete)";"245";"76";;"C"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-08-05";"Observation du 2024-08-05 (ete)";"228";"71";;"O"
"1740";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"39";"2024-05-12";"2024-08-12";"true";"";"2024-08-07";"Observation du 2024-08-07 (ete)";"164";"162";;"D"
"1741";"2024-05-03";"Plant observe en zone B";"MF";"B";"4";"40";"2024-05-11";"2024-06-22";"true";"";"2024-05-12";"Observation du 2024-05-12 (printemps)";"182";"104";;"O"
"1741";"2024-05-03";"Plant observe en zone B";"MF";"B";"4";"40";"2024-05-11";"2024-06-22";"true";"";"2024-05-13";"Observation du 2024-05-13 (printemps)";"198";"40";;"O"
"1741";"2024-05-03";"Plant observe en zone B";"MF";"B";"4";"40";"2024-05-11";"2024-06-22";"true";"";"2024-05-21";"Observation du 2024-05-21 (printemps)";"47";"119";;"B"
"1741";"2024-05-03";"Plant observe en zone B";"MF";"B";"4";"40";"2024-05-11";"2024-06-22";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"83";"117";;"O"
"1741";"2024-05-03";"Plant observe en zone B";"MF";"B";"4";"40";"2024-05-11";"2024-06-22";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"148";"125";;"O"
"1741";"2024-05-03";"Plant observe en zone B";"MF";"B";"4";"40";"2024-05-11";"2024-06-22";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"336";"234";;"O"
"1741";"2024-05-03";"Plant observe en zone B";"MF";"B";"4";"40";"2024-05-11";"2024-06-22";"true";"";"2024-06-12";"Observation du 2024-06-12 (ete)";"191";"56";;"B"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-05-05";"Observation du 2024-05-05 (printemps)";"158";"99";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-05-07";"Observation du 2024-05-07 (printemps)";"91";"130";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-05-09";"Observation du 2024-05-09 (printemps)";"42";"38";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-05-12";"Observation du 2024-05-12 (printemps)";"200";"145";;"X"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-05-19";"Observation du 2024-05-19 (printemps)";"154";"150";;"B"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"140";"81";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"161";"47";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"154";"90";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-05-31";"Observation du 2024-05-31 (printemps)";"141";"133";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-06-05";"Observation du 2024-06-05 (ete)";"258";"163";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-06-07";"Observation du 2024-06-07 (ete)";"302";"79";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-06-10";"Observation du 2024-06-10 (ete)";"126";"104";;"X"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-06-14";"Observation du 2024-06-14 (ete)";"151";"121";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-06-16";"Observation du 2024-06-16 (ete)";"239";"123";;"X"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-06-20";"Observation du 2024-06-20 (ete)";"281";"95";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"264";"65";;"B"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-06-25";"Observation du 2024-06-25 (ete)";"189";"80";;"B"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-06-29";"Observation du 2024-06-29 (ete)";"222";"184";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-07-05";"Observation du 2024-07-05 (ete)";"240";"114";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-07-07";"Observation du 2024-07-07 (ete)";"283";"173";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-07-09";"Observation du 2024-07-09 (ete)";"295";"132";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-07-12";"Observation du 2024-07-12 (ete)";"105";"144";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-07-14";"Observation du 2024-07-14 (ete)";"145";"99";;"O"
"1743";"2024-05-02";"Plant observe en zone B";"MF";"B";"4";"42";"2024-05-02";"2024-07-16";"true";"";"2024-07-16";"Observation du 2024-07-16 (ete)";"297";"128";;"O"
"1744";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"43";"2024-05-10";"2024-09-30";"true";"";"2024-05-10";"Observation du 2024-05-10 (printemps)";"187";"145";;"O"
"1744";"2024-05-04";"Plant observe en zone B";"MF";"B";"4";"43";"2024-05-10";"2024-09-30";"true";"";"2024-05-14";"Observation du 2024-05-14 (printemps)";"175";"147";;"O"
